EdgeID,from_id,to_id,Timestamp,Amount Sent,Sent Currency,Amount Received,Received Currency,Payment Format,Is Laundering
3762,3211,3210,430,307.94,0,307.94,0,1,0
3776,500,3219,430,1770.26,0,1770.26,0,1,0
3789,3229,3229,430,5005.16,0,5005.16,0,0,0
3843,1288,3272,430,17771.22,0,17771.22,0,2,0
3870,3292,3292,430,8.9,0,8.9,0,0,0
3888,3305,3305,430,28450.7,0,28450.7,0,0,0
3902,1347,3310,430,22801.46,0,22801.46,0,4,0
3918,3326,3326,430,7965.68,0,7965.68,0,0,0
4017,3400,3400,430,844.35,0,844.35,0,0,0
4025,3406,3407,430,7.57,0,7.57,0,2,0
4079,3448,3448,430,598777.99,0,598777.99,0,0,0
4081,1848,3449,430,172.7,0,172.7,0,1,0
4088,3456,3456,430,3982.45,0,3982.45,0,0,0
4091,3454,3454,430,8.29,0,8.29,0,0,0
4149,3497,3497,430,1091.94,0,1091.94,0,0,0
4181,3529,3529,430,306089.84,0,306089.84,0,0,0
4194,3541,3541,430,7.7,0,7.7,0,0,0
4289,3615,3615,430,301694.78,0,301694.78,0,0,0
4301,3622,3622,430,18.97,0,18.97,0,0,0
4313,2145,3629,430,319.89,0,319.89,0,1,0
4334,3650,3650,430,1448.98,0,1448.98,0,0,0
4340,3644,3659,430,1835021.0,0,1835021.0,0,3,0
4344,3663,3663,430,2625.23,0,2625.23,0,0,0
4345,3664,3664,430,7856.13,0,7856.13,0,0,0
4353,3669,3669,430,18.8,0,18.8,0,0,0
4375,3686,3687,430,10972.71,0,10972.71,0,1,0
4448,3755,3755,430,5159.39,0,5159.39,0,0,0
4472,3773,3773,430,153.92,0,153.92,0,0,0
4486,3787,3787,430,20.33,0,20.33,0,0,0
4564,3847,3847,430,16.01,0,16.01,0,0,0
4636,3904,3904,430,406429.85,0,406429.85,0,0,0
4657,3923,3923,430,249.99,0,249.99,0,0,0
4719,3355,3966,430,168858.31,0,168858.31,0,4,0
4720,3355,3966,430,45330.05,0,45330.05,0,3,0
4763,4000,4000,430,450.48,0,450.48,0,0,0
4780,4012,4012,430,19.89,0,19.89,0,0,0
4806,4033,4033,430,23.14,0,23.14,0,0,0
4831,4052,4052,430,14.05,0,14.05,0,0,0
4959,4156,4156,430,411.83,0,411.83,0,0,0
4962,4158,4158,430,1943607.27,0,1943607.27,0,0,0
4969,4164,4164,430,11896.19,0,11896.19,0,0,0
4979,4167,4167,430,16.1,0,16.1,0,0,0
6,7,7,490,14.26,0,14.26,0,0,0
12,16,17,490,4.01,0,4.01,0,2,0
45,48,57,490,16.9,0,16.9,0,2,0
57,65,71,490,42.18,0,42.18,0,2,0
81,97,98,490,46.3,0,46.3,0,2,0
121,130,130,490,11.24,0,11.24,0,0,0
129,137,137,490,497338.05,0,497338.05,0,0,0
143,150,150,490,172667.53,0,172667.53,0,0,0
147,153,153,490,462.12,0,462.12,0,0,0
173,177,177,490,1021418.64,0,1021418.64,0,0,0
174,177,178,490,236392988.0,0,236392988.0,0,1,0
178,181,181,490,1611778.05,0,1611778.05,0,0,0
181,183,183,490,3.35,0,3.35,0,0,0
200,200,200,490,10.95,0,10.95,0,0,0
203,203,203,490,1372.15,0,1372.15,0,0,0
244,239,239,490,1956137.77,0,1956137.77,0,0,0
278,225,263,490,43291.48,0,43291.48,0,1,0
334,299,301,490,188.12,0,188.12,0,2,0
343,283,307,490,9.38,0,9.38,0,3,0
372,332,332,490,3162.64,0,3162.64,0,0,0
405,361,362,490,9.43,0,9.43,0,2,0
429,382,382,490,3473.33,0,3473.33,0,0,0
485,426,426,490,339207.48,0,339207.48,0,0,0
489,430,430,490,13925059.09,0,13925059.09,0,0,0
516,454,455,490,1034.69,0,1034.69,0,5,0
525,453,453,490,7.76,0,7.76,0,0,0
539,474,475,490,8.51,0,8.51,0,2,0
578,135,511,490,245677.91,0,245677.91,0,1,0
704,614,614,490,3540.13,0,3540.13,0,0,0
705,615,615,490,5315.42,0,5315.42,0,0,0
716,623,623,490,549078.33,0,549078.33,0,0,0
782,679,679,490,22.93,0,22.93,0,0,0
820,688,688,490,6.9,0,6.9,0,0,0
900,774,774,490,5401.46,0,5401.46,0,0,0
941,804,811,490,34.68,0,34.68,0,2,0
973,846,847,490,6.59,0,6.59,0,2,0
978,853,853,490,8.17,0,8.17,0,0,0
982,856,856,490,1766.61,0,1766.61,0,0,0
991,863,864,490,86065798.0,0,86065798.0,0,3,0
1010,878,877,490,4375.31,0,4375.31,0,3,0
1015,882,882,490,6412.17,0,6412.17,0,0,0
1031,899,899,490,6864.04,0,6864.04,0,0,0
1062,925,925,490,157898.28,0,157898.28,0,0,0
1074,936,936,490,12.39,0,12.39,0,0,0
1097,954,954,490,6.19,0,6.19,0,0,0
1134,981,981,490,14.13,0,14.13,0,0,0
1156,998,998,490,20.66,0,20.66,0,0,0
1227,1064,1064,490,2526.79,0,2526.79,0,0,0
1291,1121,1121,490,24.62,0,24.62,0,0,0
1339,1159,1159,490,22.84,0,22.84,0,0,0
1364,1184,1184,490,26756.18,0,26756.18,0,0,0
1371,1191,1191,490,104178.41,0,104178.41,0,0,0
1397,1179,1179,490,22.97,0,22.97,0,0,0
1403,1219,1220,490,149.83,0,149.83,0,2,0
1423,1236,1236,490,1548.36,0,1548.36,0,0,0
1430,1243,1243,490,24015.69,0,24015.69,0,0,0
1453,1262,1262,490,207214.97,0,207214.97,0,0,0
1511,1298,1298,490,4.03,0,4.03,0,0,0
1518,1303,1303,490,425.15,0,425.15,0,0,0
1522,1307,1307,490,12.74,0,12.74,0,0,0
1531,1311,1312,490,2354.98,0,2354.98,0,4,0
1532,1311,1312,490,479.47,0,479.47,0,3,0
1534,1313,1313,490,12.76,0,12.76,0,0,0
1537,1314,1315,490,4570.67,0,4570.67,0,4,0
1539,354,1315,490,676.22,0,676.22,0,1,0
1559,1333,1334,490,5.52,0,5.52,0,2,0
1560,1335,1335,490,15.89,0,15.89,0,0,0
1584,1352,1352,490,21.93,0,21.93,0,0,0
1593,1361,1361,490,36147.73,0,36147.73,0,0,0
1597,1365,1365,490,146949.37,0,146949.37,0,0,0
1622,1386,1386,490,11.21,0,11.21,0,0,0
1639,1397,1397,490,10132.08,0,10132.08,0,0,0
1657,1409,1409,490,1736.25,0,1736.25,0,0,0
1661,305,1410,490,8274.51,0,8274.51,0,4,0
1729,1477,1477,490,863.21,0,863.21,0,0,0
1786,1528,1528,490,1461.5,0,1461.5,0,0,0
1789,1531,1531,490,60080.79,0,60080.79,0,0,0
1834,1568,1568,490,217073.33,0,217073.33,0,0,0
1862,1589,1589,490,17.96,0,17.96,0,0,0
1883,1615,1615,490,56060.89,0,56060.89,0,0,0
1971,1689,1689,490,7.92,0,7.92,0,0,0
1977,1692,1692,490,23.75,0,23.75,0,0,0
2001,1711,1711,490,8.26,0,8.26,0,0,0
2009,1719,1719,490,17.16,0,17.16,0,0,0
2036,1739,1740,490,536.22,0,536.22,0,3,0
2112,1803,1803,490,5.1,0,5.1,0,0,0
2152,1836,1836,490,14.11,0,14.11,0,0,0
2169,284,1850,490,2524.41,0,2524.41,0,2,0
2209,1875,1876,490,11.71,0,11.71,0,2,0
2251,1918,1918,490,6805.49,0,6805.49,0,0,0
2392,2007,2007,490,10.77,0,10.77,0,0,0
2409,2057,2057,490,2501.99,0,2501.99,0,0,0
2425,2075,2076,490,160.01,0,160.01,0,2,0
2450,2096,2096,490,5936.8,0,5936.8,0,0,0
2503,2147,2147,490,19.78,0,19.78,0,0,0
2512,2154,2154,490,9.62,0,9.62,0,0,0
2523,2163,2163,490,98215.66,0,98215.66,0,0,0
2556,2191,2191,490,20.06,0,20.06,0,0,0
2582,2217,2217,490,11668.75,0,11668.75,0,0,0
2585,2221,2221,490,8.66,0,8.66,0,0,0
2607,2235,2235,490,48227102.94,0,48227102.94,0,0,0
2628,2258,2258,490,924.82,0,924.82,0,0,0
2685,2316,2316,490,17.47,0,17.47,0,0,0
2723,592,2338,490,1358.11,0,1358.11,0,2,0
2823,2408,2408,490,111652.34,0,111652.34,0,0,0
2870,2451,2451,490,7381.62,0,7381.62,0,0,0
2874,2454,2455,490,11956.46,0,11956.46,0,1,0
2902,2483,2484,490,55534245.0,0,55534245.0,0,1,0
2918,2494,2495,490,11822.96,0,11822.96,0,2,0
2931,2505,2506,490,2771.0,0,2771.0,0,4,0
2954,2523,2523,490,769.62,0,769.62,0,0,0
2976,305,2541,490,1063.96,0,1063.96,0,1,0
3069,2620,2618,490,2843.8,0,2843.8,0,5,0
3088,1857,2635,490,8364.24,0,8364.24,0,1,0
3125,2662,2662,490,22.42,0,22.42,0,0,0
3307,125,2813,490,593.26,0,593.26,0,5,0
3324,2821,2821,490,24.74,0,24.74,0,0,0
3343,2845,2846,490,555.4,0,555.4,0,3,0
3399,2889,2889,490,176.02,0,176.02,0,0,0
3423,2909,2909,490,88368.47,0,88368.47,0,0,0
3457,2940,2940,490,153961.79,0,153961.79,0,0,0
3481,2962,2962,490,35854.08,0,35854.08,0,0,0
3510,2993,2993,490,20.18,0,20.18,0,0,0
3533,3008,3008,490,12513.26,0,12513.26,0,0,0
3646,1943,3105,490,756.93,0,756.93,0,2,0
3661,308,3115,490,975240.94,0,975240.94,0,5,0
3725,3176,3176,490,7150.36,0,7150.36,0,0,0
3745,3189,3189,490,9.74,0,9.74,0,0,0
3746,3198,3199,490,49.52,0,49.52,0,2,0
3791,3231,3229,490,0.01,0,0.01,0,3,0
3806,3242,3242,490,10.21,0,10.21,0,0,0
3861,3286,3286,490,144641.76,0,144641.76,0,0,0
3940,3339,3340,490,1.621978,1,1.621978,1,6,0
3970,3360,3360,490,3.06,0,3.06,0,0,0
3987,3373,3373,490,48563.79,0,48563.79,0,0,0
4013,3396,3396,490,98.34,0,98.34,0,0,0
4063,3441,3441,490,4.51,0,4.51,0,0,0
4169,3518,3519,490,5996.56,0,5996.56,0,1,0
4170,3520,3520,490,2120.1,0,2120.1,0,0,0
4175,3513,540,490,19.69,0,19.69,0,2,0
4199,2991,3546,490,30959.45,0,30959.45,0,1,0
4200,3547,3547,490,1020.6,0,1020.6,0,0,0
4218,3558,3558,490,576285.6,0,576285.6,0,0,0
4323,3637,3637,490,4664.78,0,4664.78,0,0,0
4338,3655,3656,490,2253.49,0,2253.49,0,5,0
4346,3631,3631,490,5.04,0,5.04,0,0,0
4349,3666,3666,490,7.88,0,7.88,0,0,0
4382,3693,3694,490,7.41,0,7.41,0,2,0
4403,3717,3717,490,37824.54,0,37824.54,0,0,0
4452,3759,3759,490,510.32,0,510.32,0,0,0
4465,1455,3767,490,81329.85,0,81329.85,0,3,0
4613,3884,3884,490,142352.88,0,142352.88,0,0,0
4631,3900,3901,490,183.39,0,183.39,0,2,0
4641,3909,3909,490,160712.92,0,160712.92,0,0,0
4643,3912,3912,490,9.85,0,9.85,0,0,0
4647,2444,3914,490,4326.33,0,4326.33,0,2,0
4747,664,3987,490,1859.64,0,1859.64,0,2,0
4760,3997,3997,490,3.51,0,3.51,0,0,0
4790,4020,4020,490,9.8,0,9.8,0,0,0
4885,4092,4091,490,12793.38,0,12793.38,0,2,0
4892,4098,4094,490,895.26,0,895.26,0,3,0
4900,4106,4107,490,6.34,0,6.34,0,2,0
4911,2098,4114,490,479.18,0,479.18,0,5,0
4933,4132,4132,490,6609.94,0,6609.94,0,0,0
4953,135,4151,490,1265.15,0,1265.15,0,1,0
4980,4171,4172,490,140.28,0,140.28,0,2,0
15,22,22,550,3944232.29,0,3944232.29,0,0,0
27,36,36,550,748.62,0,748.62,0,0,0
34,39,44,550,192.83,0,192.83,0,2,0
36,46,46,550,3203.2,0,3203.2,0,0,0
136,144,144,550,23.06,0,23.06,0,0,0
176,178,179,550,19.42,0,19.42,0,2,0
186,188,188,550,13774.9,0,13774.9,0,0,0
274,260,260,550,169103.95,0,169103.95,0,0,0
332,300,300,550,5231.67,0,5231.67,0,0,0
352,314,314,550,1834.06,0,1834.06,0,0,0
355,315,315,550,8026.78,0,8026.78,0,0,0
501,441,441,550,17.94,0,17.94,0,0,0
558,494,494,550,22.06,0,22.06,0,0,0
576,510,510,550,4.53,0,4.53,0,0,0
577,511,511,550,13769.83,0,13769.83,0,0,0
641,559,559,550,1639490.07,0,1639490.07,0,0,0
670,587,587,550,10558.74,0,10558.74,0,0,0
695,606,606,550,3.55,0,3.55,0,0,0
741,644,644,550,40871.84,0,40871.84,0,0,0
794,693,693,550,24914.54,0,24914.54,0,0,0
845,535,737,550,3790.42,0,3790.42,0,2,0
861,752,752,550,2349759.64,0,2349759.64,0,0,0
888,636,763,550,883.54,0,883.54,0,1,0
897,771,771,550,112295.75,0,112295.75,0,0,0
912,786,786,550,2290187.72,0,2290187.72,0,0,0
972,845,845,550,13.05,0,13.05,0,0,0
976,828,851,550,71.15,0,71.15,0,2,0
980,166,854,550,3044.97,0,3044.97,0,2,0
986,860,860,550,22796.42,0,22796.42,0,0,0
1036,902,903,550,47.45,0,47.45,0,2,0
1053,916,916,550,23.77,0,23.77,0,0,0
1056,921,921,550,3720729.02,0,3720729.02,0,0,0
1060,922,922,550,22.88,0,22.88,0,0,0
1099,956,957,550,5083.84,0,5083.84,0,3,0
1116,965,965,550,4.86,0,4.86,0,0,0
1128,976,976,550,7.54,0,7.54,0,0,0
1205,1042,1042,550,51742705.44,0,51742705.44,0,0,0
1206,1043,1043,550,291.24,0,291.24,0,0,0
1244,1079,1079,550,37526.47,0,37526.47,0,0,0
1272,1109,1108,550,44.2,0,44.2,0,1,0
1274,1111,1111,550,1836557.89,0,1836557.89,0,0,0
1295,1126,1125,550,58999.57,0,58999.57,0,1,0
1332,1146,1146,550,19.73,0,19.73,0,0,0
1341,1160,1160,550,9.58,0,9.58,0,0,0
1345,1164,1165,550,1416.88,0,1416.88,0,3,0
1350,1170,1170,550,919.52,0,919.52,0,0,0
1372,1192,1192,550,887.69,0,887.69,0,0,0
1486,1283,1283,550,21622.52,0,21622.52,0,0,0
1506,1295,1296,550,1686.7,0,1686.7,0,2,0
1515,135,1302,550,6845.56,0,6845.56,0,1,0
1520,1305,1305,550,16.6,0,16.6,0,0,0
1572,135,1343,550,2661.27,0,2661.27,0,2,0
1589,1358,1358,550,9157.02,0,9157.02,0,0,0
1637,1395,1395,550,7.43,0,7.43,0,0,0
1643,1401,1401,550,11085.86,0,11085.86,0,0,0
1660,305,1410,550,11575.49,0,11575.49,0,2,0
1678,1420,1420,550,15.13,0,15.13,0,0,0
1752,1475,1475,550,17.58,0,17.58,0,0,0
1753,1498,1499,550,44.18,0,44.18,0,2,0
1768,1510,1511,550,3205.46,0,3205.46,0,1,0
1871,1599,1601,550,10.76,0,10.76,0,2,0
1906,1607,1607,550,13.2,0,13.2,0,0,0
1912,1612,1643,550,41.48,0,41.48,0,2,0
2004,1712,1712,550,15.05,0,15.05,0,0,0
2006,1715,1715,550,196861.31,0,196861.31,0,0,0
2012,1721,1720,550,6381.76,0,6381.76,0,4,0
2024,1730,1730,550,1566.74,0,1566.74,0,0,0
2041,1745,1745,550,2829.85,0,2829.85,0,0,0
2043,1747,1747,550,11902.67,0,11902.67,0,0,0
2078,1774,1774,550,10.96,0,10.96,0,0,0
2095,1788,1788,550,13.76,0,13.76,0,0,0
2227,1895,1895,550,132626.76,0,132626.76,0,0,0
2246,1913,1913,550,29672.67,0,29672.67,0,0,0
2277,1939,1939,550,5.04,0,5.04,0,0,0
2329,1984,1984,550,9.85,0,9.85,0,0,0
2362,2017,2017,550,17380.96,0,17380.96,0,0,0
2373,2030,2030,550,90.7,0,90.7,0,0,0
2380,2036,2037,550,9115.79,0,9115.79,0,5,0
2385,2015,2015,550,12.63,0,12.63,0,0,0
2458,2105,2105,550,2319.74,0,2319.74,0,0,0
2498,2145,2145,550,20.79,0,20.79,0,0,0
2527,2165,2166,550,45042.49,0,45042.49,0,3,0
2532,2170,2170,550,10305.72,0,10305.72,0,0,0
2591,763,2224,550,6055.84,0,6055.84,0,2,0
2675,2306,2306,550,7163.05,0,7163.05,0,0,0
2756,1803,2360,550,690.46,0,690.46,0,2,0
2762,2365,2365,550,20.83,0,20.83,0,0,0
2819,1802,2406,550,41821.15,0,41821.15,0,1,0
2842,2425,2426,550,51127.04,0,51127.04,0,1,0
2899,2480,2480,550,6.2,0,6.2,0,0,0
2919,2494,2495,550,178944.01,0,178944.01,0,4,0
2990,2547,2547,550,16.72,0,16.72,0,0,0
3019,2574,2574,550,4455.89,0,4455.89,0,0,0
3021,2576,2576,550,7025.48,0,7025.48,0,0,0
3031,2576,2576,550,7.68,0,7.68,0,0,0
3054,2605,2605,550,20.85,0,20.85,0,0,0
3070,2621,2622,550,0.03,0,0.03,0,1,0
3107,2656,2656,550,18.74,0,18.74,0,0,0
3119,2668,2669,550,0.01,0,0.01,0,1,0
3209,2745,2745,550,21852.36,0,21852.36,0,0,0
3284,2797,2797,550,4380.49,0,4380.49,0,0,0
3322,2826,2826,550,260.35,0,260.35,0,0,0
3354,2857,2857,550,5045.27,0,5045.27,0,0,0
3403,135,2893,550,237855.96,0,237855.96,0,1,0
3404,135,2893,550,22719.36,0,22719.36,0,2,0
3487,2968,2969,550,2473.69,0,2473.69,0,3,0
3491,2973,2973,550,10843.9,0,10843.9,0,0,0
3552,3031,3031,550,52.06,0,52.06,0,0,0
3586,3052,3052,550,3.36,0,3.36,0,0,0
3638,3100,3100,550,9.27,0,9.27,0,0,0
3655,794,3113,550,296919.11,0,296919.11,0,1,0
3667,3121,3121,550,9310.65,0,9310.65,0,0,0
3758,3207,3207,550,5.6,0,5.6,0,0,0
3796,3230,3230,550,4.96,0,4.96,0,0,0
3807,3243,3243,550,29060.2,0,29060.2,0,0,0
3824,940,3257,550,4072.35,0,4072.35,0,2,0
3852,3281,3281,550,70739.17,0,70739.17,0,0,0
3924,3329,3329,550,11.91,0,11.91,0,0,0
3931,3333,3332,550,148.21,0,148.21,0,3,0
3935,3336,3336,550,17.32,0,17.32,0,0,0
3947,3344,3344,550,19.6,0,19.6,0,0,0
3986,3372,3372,550,175339.55,0,175339.55,0,0,0
3998,3384,3384,550,692.13,0,692.13,0,0,0
3999,3385,3385,550,1526.43,0,1526.43,0,0,0
4004,3385,3385,550,3.62,0,3.62,0,0,0
4010,3393,3393,550,695.89,0,695.89,0,0,0
4055,1374,3434,550,25.19,0,25.19,0,3,0
4058,3438,3438,550,683303.24,0,683303.24,0,0,0
4142,3490,3491,550,12867.66,0,12867.66,0,1,0
4168,3517,3517,550,2423.75,0,2423.75,0,0,0
4174,3510,3523,550,40.73,0,40.73,0,2,0
4176,3524,3524,550,6.59,0,6.59,0,0,0
4188,3535,3536,550,13498965.51,0,13498965.51,0,1,0
4192,3540,3540,550,9.33,0,9.33,0,0,0
4214,3556,3556,550,486.82,0,486.82,0,0,0
4237,2742,3575,550,2083.0,0,2083.0,0,1,0
4322,3636,3636,550,12840.45,0,12840.45,0,0,0
4327,3642,3642,550,13757.81,0,13757.81,0,0,0
4360,3658,3677,550,145.64,0,145.64,0,2,0
4373,3684,3684,550,713.04,0,713.04,0,0,0
4383,3695,3695,550,387935.81,0,387935.81,0,0,0
4390,3702,3702,550,19359.03,0,19359.03,0,0,0
4398,3711,3711,550,9139.94,0,9139.94,0,0,0
4429,3735,3736,550,43.55,0,43.55,0,4,0
4461,3765,3765,550,18.03,0,18.03,0,0,0
4489,3789,3789,550,177567.59,0,177567.59,0,0,0
4518,3809,3809,550,12477.46,0,12477.46,0,0,0
4523,135,3813,550,14677.27,0,14677.27,0,2,0
4572,3854,3854,550,14.37,0,14.37,0,0,0
4603,3874,3874,550,4054005.59,0,4054005.59,0,0,0
4659,3925,3925,550,24.94,0,24.94,0,0,0
4697,3955,3954,550,2765.84,0,2765.84,0,4,0
4713,3968,3969,550,8252.74,0,8252.74,0,3,0
4724,3972,3972,550,16.95,0,16.95,0,0,0
4743,135,3986,550,5215.11,0,5215.11,0,2,0
4759,3996,3996,550,18.97,0,18.97,0,0,0
4847,4068,4068,550,2319.35,0,2319.35,0,0,0
4957,4154,4154,550,80782.76,0,80782.76,0,0,0
4981,4170,4170,550,23.57,0,23.57,0,0,0
4983,4173,4173,550,4.06,0,4.06,0,0,0
5024,4209,4210,550,37080124.05,4,37080124.05,4,1,1
46,58,59,610,87.71,0,87.71,0,2,0
94,112,113,610,2.22,0,2.22,0,2,0
95,105,105,610,18.28,0,18.28,0,0,0
117,127,127,610,755232.33,0,755232.33,0,0,0
124,132,132,610,401.34,0,401.34,0,4,0
131,139,139,610,16314.97,0,16314.97,0,0,0
146,152,152,610,10227.22,0,10227.22,0,0,0
204,204,204,610,2328.95,0,2328.95,0,0,0
255,249,249,610,1421.08,0,1421.08,0,0,0
261,243,253,610,10770.88,0,10770.88,0,1,0
420,375,375,610,72846.24,0,72846.24,0,0,0
426,379,379,610,12.75,0,12.75,0,0,0
449,400,400,610,13695.44,0,13695.44,0,0,0
625,546,547,610,36.35,0,36.35,0,2,0
629,268,550,610,3497.55,0,3497.55,0,1,0
634,552,552,610,3731.69,0,3731.69,0,0,0
643,561,561,610,396751.91,0,396751.91,0,0,0
663,579,579,610,23.17,0,23.17,0,0,0
689,534,602,610,1575.81,0,1575.81,0,2,0
691,603,604,610,1896.16,0,1896.16,0,1,0
707,612,612,610,15.49,0,15.49,0,0,0
760,659,659,610,540344.34,0,540344.34,0,0,0
770,669,669,610,259.78,0,259.78,0,0,0
783,680,680,610,37344.87,0,37344.87,0,0,0
833,730,730,610,224810.39,0,224810.39,0,0,0
947,818,818,610,461.89,0,461.89,0,0,0
955,826,826,610,1920.23,0,1920.23,0,0,0
963,836,836,610,12.45,0,12.45,0,0,0
969,842,838,610,104.28,0,104.28,0,2,0
1000,872,872,610,274733.9,0,274733.9,0,0,0
1021,889,889,610,258.1,0,258.1,0,0,0
1037,890,890,610,13.24,0,13.24,0,0,0
1075,937,937,610,413581.78,0,413581.78,0,0,0
1083,943,944,610,2058772.0,0,2058772.0,0,1,0
1109,960,960,610,21.26,0,21.26,0,0,0
1110,961,962,610,42.36,0,42.36,0,1,0
1138,985,985,610,13.92,0,13.92,0,0,0
1148,742,993,610,18502.06,0,18502.06,0,4,0
1149,742,993,610,4409.32,0,4409.32,0,3,0
1154,538,995,610,94.04,0,94.04,0,4,0
1163,1005,1005,610,16.33,0,16.33,0,0,0
1178,1018,1018,610,19.68,0,19.68,0,0,0
1237,1074,1075,610,166.06,0,166.06,0,2,0
1290,1122,1122,610,21.85,0,21.85,0,0,0
1362,1181,1182,610,325390.0,0,325390.0,0,1,0
1427,1240,1240,610,14.88,0,14.88,0,0,0
1439,1248,1248,610,5139.09,0,5139.09,0,0,0
1476,1275,1275,610,11.48,0,11.48,0,0,0
1492,1287,1287,610,808210.28,0,808210.28,0,0,0
1494,792,1287,610,2536.35,0,2536.35,0,2,0
1542,1317,1317,610,4253.74,0,4253.74,0,0,0
1550,1326,1327,610,18.49,0,18.49,0,2,0
1564,1338,1338,610,24222.85,0,24222.85,0,0,0
1615,1380,1380,610,13.61,0,13.61,0,0,0
1617,1382,1382,610,16662.89,0,16662.89,0,0,0
1736,1484,1484,610,129205.49,0,129205.49,0,0,0
1743,1491,1491,610,6847.99,0,6847.99,0,0,0
1757,1502,1494,610,23.01,0,23.01,0,2,0
1758,1503,1503,610,6.48,0,6.48,0,0,0
1784,1526,1526,610,9.7,0,9.7,0,0,0
1822,1560,1560,610,1431.89,0,1431.89,0,0,0
1823,1559,1559,610,20.44,0,20.44,0,0,0
1831,1565,1565,610,128499.22,0,128499.22,0,0,0
1835,1569,1569,610,50509.92,0,50509.92,0,0,0
1866,1596,1596,610,20.57,0,20.57,0,0,0
2146,1831,1831,610,28869.11,0,28869.11,0,0,0
2161,1847,1847,610,1380663.63,0,1380663.63,0,0,0
2183,1861,1862,610,0.01,0,0.01,0,1,0
2222,1890,1890,610,1036.98,0,1036.98,0,0,0
2236,1902,1902,610,815187.62,0,815187.62,0,0,0
2286,1946,1946,610,17269.34,0,17269.34,0,0,0
2355,2009,2009,610,15455.53,0,15455.53,0,0,0
2370,2026,2026,610,7624.08,0,7624.08,0,0,0
2381,1994,1994,610,19.65,0,19.65,0,0,0
2402,2052,2052,610,16308.58,0,16308.58,0,0,0
2432,2082,2082,610,20.26,0,20.26,0,0,0
2484,972,2131,610,3996.24,0,3996.24,0,2,0
2518,2159,2159,610,11.0,0,11.0,0,0,0
2580,2215,2215,610,23.51,0,23.51,0,0,0
2625,2256,2256,610,273366.94,0,273366.94,0,0,0
2630,2259,2259,610,8.17,0,8.17,0,0,0
2674,2305,2305,610,6612.59,0,6612.59,0,0,0
2693,2299,2299,610,20.1,0,20.1,0,0,0
2698,1527,2324,610,7748.45,0,7748.45,0,1,0
2718,2335,2335,610,6101.81,0,6101.81,0,0,0
2747,2357,2357,610,11.01,0,11.01,0,0,0
2778,2375,2375,610,12926.06,0,12926.06,0,0,0
2791,2385,2384,610,22283.31,0,22283.31,0,2,0
2802,2392,2393,610,16.37,0,16.37,0,2,0
2831,2414,2415,610,8093.61,0,8093.61,0,1,0
2867,2448,2448,610,538835.01,0,538835.01,0,0,0
2884,2463,2463,610,37977916.37,0,37977916.37,0,0,0
2887,2466,2466,610,13896.48,0,13896.48,0,0,0
2903,2485,2485,610,15.67,0,15.67,0,0,0
2994,2544,2544,610,6.73,0,6.73,0,0,0
3029,2584,2584,610,9.41,0,9.41,0,0,0
3049,2602,2602,610,13516.45,0,13516.45,0,0,0
3056,2607,2607,610,32609.93,0,32609.93,0,0,0
3061,2614,2614,610,3.31,0,3.31,0,0,0
3071,2623,2624,610,19.15,0,19.15,0,2,0
3079,2630,2630,610,403509.85,0,403509.85,0,0,0
3110,2659,2659,610,24602.68,0,24602.68,0,0,0
3143,2688,2688,610,183.56,0,183.56,0,0,0
3176,2718,2718,610,20966.41,0,20966.41,0,0,0
3178,2720,2720,610,8500.98,0,8500.98,0,0,0
3189,2728,2728,610,8.38,0,8.38,0,0,0
3202,2738,2739,610,3020.26,0,3020.26,0,1,0
3312,2816,2816,610,339782.34,0,339782.34,0,0,0
3318,2822,2822,610,7113.14,0,7113.14,0,0,0
3327,2830,2830,610,4.53,0,4.53,0,0,0
3335,2836,2836,610,29347.08,0,29347.08,0,0,0
3364,135,2865,610,92338.25,0,92338.25,0,1,0
3371,2867,2867,610,5.08,0,5.08,0,0,0
3380,2875,2875,610,9.92,0,9.92,0,0,0
3402,2892,2892,610,2999.42,0,2999.42,0,0,0
3414,2901,2901,610,3.4,0,3.4,0,0,0
3448,2930,2930,610,9.37,0,9.37,0,0,0
3450,2932,2932,610,3073.9,0,3073.9,0,0,0
3473,2953,2953,610,24.95,0,24.95,0,0,0
3502,2982,2983,610,2080.34,0,2080.34,0,3,0
3503,2984,2984,610,3480.58,0,3480.58,0,0,0
3508,2990,2990,610,14.44,0,14.44,0,0,0
3520,3001,3001,610,4.25,0,4.25,0,0,0
3560,3039,3039,610,138200.56,0,138200.56,0,0,0
3618,3084,3084,610,5071371.08,0,5071371.08,0,0,0
3630,3092,3092,610,4381.72,0,4381.72,0,0,0
3648,3107,3107,610,11.07,0,11.07,0,0,0
3653,3112,3112,610,199.13,0,199.13,0,0,0
3657,308,3115,610,992106.75,0,992106.75,0,1,0
3684,3136,3137,610,3636.22,0,3636.22,0,5,0
3710,3163,3163,610,323.41,0,323.41,0,0,0
3720,3172,3172,610,9.52,0,9.52,0,0,0
3743,3196,3196,610,7223.38,0,7223.38,0,0,0
3889,3306,3306,610,148626.69,0,148626.69,0,0,0
3943,3341,3341,610,10.08,0,10.08,0,0,0
3949,3346,3346,610,17.51,0,17.51,0,0,0
3976,1292,3368,610,1461.06,0,1461.06,0,2,0
4074,3446,3446,610,245284.05,0,245284.05,0,0,0
4097,3461,3461,610,10.96,0,10.96,0,0,0
